timestamp,service,level,message,logger,trace_id,environment,exception_type,exception_message,exception_stacktrace
2026-02-17T05:03:28.796Z,payment-service,INFO,User session started,com.company.paymentservice.Service,ebbcc5c1eaae87c8e8e596e6ff3b97a3,production,,,
2026-02-17T05:04:12.247Z,payment-service,ERROR,Connection refused to payment-gateway,com.company.paymentservice.Service,0194939d58ce55bd1595c9e30a6aeb51,production,ConnectionRefusedException,Connection refused to payment-gateway,"ConnectionRefusedException: Connection refused to payment-gateway
	at com.company.service.Service.process(Service.java:120)"
2026-02-17T05:03:32.351Z,payment-service,INFO,Request processed successfully,com.company.paymentservice.Service,72f1f31b97aa947b8a682183ca7707dc,production,,,
2026-02-17T05:03:50.571Z,payment-service,ERROR,External service payment-gateway is unavailable,com.company.paymentservice.Service,803d022ce76b11b13cec20dcda18c573,production,ServiceUnavailableException,External service payment-gateway is unavailable,"ServiceUnavailableException: External service payment-gateway is unavailable
	at com.company.service.Service.process(Service.java:63)"
2026-02-17T05:03:47.064Z,payment-service,ERROR,Payment was declined by payment gateway: insufficient funds,com.company.paymentservice.Service,a3da4ddd73043968127403432c6482a8,production,PaymentDeclinedException,Payment was declined by payment gateway: insufficient funds,"PaymentDeclinedException: Payment was declined by payment gateway: insufficient funds
	at com.company.service.Service.process(Service.java:71)"
2026-02-17T05:04:28.514Z,payment-service,INFO,Payment initiated,com.company.paymentservice.Service,4927a867d0fe4cbbacb19f15a3929780,production,,,
2026-02-17T05:04:23.697Z,payment-service,ERROR,Connection refused to payment-gateway,com.company.paymentservice.Service,c81f9db2330f04d275963be8ee61720d,production,ConnectionRefusedException,Connection refused to payment-gateway,"ConnectionRefusedException: Connection refused to payment-gateway
	at com.company.service.Service.process(Service.java:151)"
2026-02-17T05:04:45.469Z,payment-service,INFO,Health check passed,com.company.paymentservice.Service,a4fd2e13712a734f3ffc253dafec6f0d,production,,,
2026-02-17T05:04:25.475Z,payment-service,INFO,Request processed successfully,com.company.paymentservice.Service,b50115bd0f61972a77b6916a2f2fe72b,production,,,
2026-02-17T05:04:43.181Z,payment-service,INFO,Payment initiated,com.company.paymentservice.Service,a93b872e954539ab3c88dcdff67290d3,production,,,
2026-02-17T05:05:19.085Z,payment-service,INFO,Health check passed,com.company.paymentservice.Service,ff4fdfdae20fe65b23c3427c1e77f784,production,,,
2026-02-17T05:04:50.469Z,payment-service,INFO,Health check passed,com.company.paymentservice.Service,6fbbef9c6362cbdea426529c72564fa2,production,,,
2026-02-17T05:05:05.473Z,payment-service,INFO,Request processed successfully,com.company.paymentservice.Service,f1f0cc1af40b3b3529a5a70d711e17e4,production,,,
2026-02-17T05:05:32.344Z,payment-service,INFO,Order created,com.company.paymentservice.Service,473e97f54bc97e9e7142b1ef79fb7b3f,production,,,
2026-02-17T05:04:55.245Z,payment-service,INFO,Order created,com.company.paymentservice.Service,0f2c807f46a1bfcd4cc1aa1788d3d9fc,production,,,
2026-02-17T05:05:40.673Z,payment-service,INFO,Order created,com.company.paymentservice.Service,c1e3a03e21a9d19115de5fb003936bd4,production,,,
2026-02-17T05:06:06.047Z,payment-service,ERROR,Connection refused to payment-gateway,com.company.paymentservice.Service,80b93e666c59c2b861419df1bbf50c88,production,ConnectionRefusedException,Connection refused to payment-gateway,"ConnectionRefusedException: Connection refused to payment-gateway
	at com.company.service.Service.process(Service.java:114)"
2026-02-17T05:05:16.422Z,payment-service,INFO,User session started,com.company.paymentservice.Service,0ebde5c02eab779abbb0a2230e4fa246,production,,,
2026-02-17T05:06:15.518Z,payment-service,INFO,Payment initiated,com.company.paymentservice.Service,bc1c8a0f4e06be1bc110f1af97bf73ce,production,,,
2026-02-17T05:06:20.179Z,payment-service,INFO,Request processed successfully,com.company.paymentservice.Service,a73beba98a7f31f3d5cc55c2f2ed6d7e,production,,,
2026-02-17T05:06:34.927Z,payment-service,FATAL,Connection refused to payment-gateway,com.company.paymentservice.Service,4aea9fa175f91eb13ac031da3b3ce0bf,production,ConnectionRefusedException,Connection refused to payment-gateway,"ConnectionRefusedException: Connection refused to payment-gateway
	at com.company.service.Service.process(Service.java:53)"
2026-02-17T05:06:10.148Z,payment-service,INFO,Order created,com.company.paymentservice.Service,af1389d8c8d144b0eaf6c23cdf933825,production,,,
2026-02-17T05:06:49.190Z,payment-service,INFO,Request processed successfully,com.company.paymentservice.Service,bc5c56dd23e7478d47a38acc4bf47d05,production,,,
2026-02-17T05:06:27.373Z,payment-service,INFO,Order created,com.company.paymentservice.Service,ad371ff3c280dd9328e235c33f7f6754,production,,,
2026-02-17T05:06:20.045Z,payment-service,INFO,Order created,com.company.paymentservice.Service,ea4bf823f2c1e5cc17b70e945efb0a8d,production,,,
2026-02-17T05:06:13.192Z,payment-service,ERROR,Payment was declined by payment gateway: insufficient funds,com.company.paymentservice.Service,998c3fa95f9861d1dfb4077802a0087b,production,PaymentDeclinedException,Payment was declined by payment gateway: insufficient funds,"PaymentDeclinedException: Payment was declined by payment gateway: insufficient funds
	at com.company.service.Service.process(Service.java:88)"
2026-02-17T05:06:52.793Z,payment-service,ERROR,Connection to payment-gateway timed out after 30s,com.company.paymentservice.Service,8832667b59637f3e9a2e8b0aa1167284,production,SocketTimeoutException,Connection to payment-gateway timed out after 30s,"SocketTimeoutException: Connection to payment-gateway timed out after 30s
	at com.company.service.Service.process(Service.java:91)"
2026-02-17T05:06:50.094Z,payment-service,INFO,Payment initiated,com.company.paymentservice.Service,020d68330c6b7083cd28227b44ecd71a,production,,,
2026-02-17T05:07:25.212Z,payment-service,INFO,User session started,com.company.paymentservice.Service,0b57837a0eb55a30daf5f719ca7fabef,production,,,
2026-02-17T05:06:50.584Z,payment-service,INFO,Request processed successfully,com.company.paymentservice.Service,5691cb7ab32a398d03a6b3017dfca727,production,,,
2026-02-17T05:06:54.876Z,payment-service,ERROR,Payment was declined by payment gateway: insufficient funds,com.company.paymentservice.Service,00ae51d6b92942a60acc4c764f81cc57,production,PaymentDeclinedException,Payment was declined by payment gateway: insufficient funds,"PaymentDeclinedException: Payment was declined by payment gateway: insufficient funds
	at com.company.service.Service.process(Service.java:195)"
2026-02-17T05:07:15.189Z,payment-service,ERROR,External service payment-gateway is unavailable,com.company.paymentservice.Service,fdce1aeed5eb4bb642cac8b38ea49365,production,ServiceUnavailableException,External service payment-gateway is unavailable,"ServiceUnavailableException: External service payment-gateway is unavailable
	at com.company.service.Service.process(Service.java:112)"
2026-02-17T05:07:50.059Z,payment-service,INFO,Health check passed,com.company.paymentservice.Service,fddb4e7c0d58272df38e835b67e6b603,production,,,
2026-02-17T05:07:23.126Z,payment-service,ERROR,Payment was declined by payment gateway: insufficient funds,com.company.paymentservice.Service,0f2d3f059107c956ccad0a005c2269cf,production,PaymentDeclinedException,Payment was declined by payment gateway: insufficient funds,"PaymentDeclinedException: Payment was declined by payment gateway: insufficient funds
	at com.company.service.Service.process(Service.java:102)"
2026-02-17T05:07:46.805Z,payment-service,ERROR,Payment was declined by payment gateway: insufficient funds,com.company.paymentservice.Service,903dda926b2ee0c827685e6dc37976c0,production,PaymentDeclinedException,Payment was declined by payment gateway: insufficient funds,"PaymentDeclinedException: Payment was declined by payment gateway: insufficient funds
	at com.company.service.Service.process(Service.java:174)"
2026-02-17T05:07:55.543Z,payment-service,ERROR,Connection to payment-gateway timed out after 30s,com.company.paymentservice.Service,86e4ad4f3e616453bb02ee1e28ebba41,production,SocketTimeoutException,Connection to payment-gateway timed out after 30s,"SocketTimeoutException: Connection to payment-gateway timed out after 30s
	at com.company.service.Service.process(Service.java:51)"
2026-02-17T05:07:34.928Z,payment-service,FATAL,Connection to payment-gateway timed out after 30s,com.company.paymentservice.Service,81334a51c9a9ecc1f20ba53461502f41,production,SocketTimeoutException,Connection to payment-gateway timed out after 30s,"SocketTimeoutException: Connection to payment-gateway timed out after 30s
	at com.company.service.Service.process(Service.java:65)"
2026-02-17T05:07:47.411Z,payment-service,ERROR,External service payment-gateway is unavailable,com.company.paymentservice.Service,908a702c0907783a202ce65daa115e37,production,ServiceUnavailableException,External service payment-gateway is unavailable,"ServiceUnavailableException: External service payment-gateway is unavailable
	at com.company.service.Service.process(Service.java:87)"
2026-02-17T05:07:51.351Z,payment-service,INFO,Order created,com.company.paymentservice.Service,36ce0b5abc9f1c18e9df95cfed86f2b8,production,,,
2026-02-17T05:08:25.451Z,payment-service,ERROR,Connection refused to payment-gateway,com.company.paymentservice.Service,398d5df29650812e0478c1363441d678,production,ConnectionRefusedException,Connection refused to payment-gateway,"ConnectionRefusedException: Connection refused to payment-gateway
	at com.company.service.Service.process(Service.java:110)"
2026-02-17T05:08:34.976Z,payment-service,ERROR,Payment was declined by payment gateway: insufficient funds,com.company.paymentservice.Service,a57a2eab9f0b399a57799182b2e8a36a,production,PaymentDeclinedException,Payment was declined by payment gateway: insufficient funds,"PaymentDeclinedException: Payment was declined by payment gateway: insufficient funds
	at com.company.service.Service.process(Service.java:69)"
2026-02-17T05:08:35.187Z,payment-service,INFO,Order created,com.company.paymentservice.Service,43d0213c3b4bd2027f1cfd6a963b85ca,production,,,
2026-02-17T05:08:43.929Z,payment-service,INFO,Order created,com.company.paymentservice.Service,dd8b827578a1c188e93e9bdf1d6bf306,production,,,
2026-02-17T05:09:18.397Z,payment-service,INFO,Health check passed,com.company.paymentservice.Service,ea72dd88b82b8b3adff5effaaa4c4153,production,,,
2026-02-17T05:08:34.579Z,payment-service,INFO,Payment initiated,com.company.paymentservice.Service,37674a0fb93e06f65e93720e54f40efc,production,,,
2026-02-17T05:09:17.544Z,payment-service,ERROR,Payment was declined by payment gateway: insufficient funds,com.company.paymentservice.Service,aeaab5d40132b70cf0269e2b7d9dc89c,production,PaymentDeclinedException,Payment was declined by payment gateway: insufficient funds,"PaymentDeclinedException: Payment was declined by payment gateway: insufficient funds
	at com.company.service.Service.process(Service.java:86)"
2026-02-17T05:08:58.319Z,payment-service,INFO,Health check passed,com.company.paymentservice.Service,cef9b63ce7bf12e607c3058702de59c6,production,,,
2026-02-17T05:09:05.125Z,payment-service,ERROR,Payment was declined by payment gateway: insufficient funds,com.company.paymentservice.Service,5804e4543711bb5a939329c4c82ba112,production,PaymentDeclinedException,Payment was declined by payment gateway: insufficient funds,"PaymentDeclinedException: Payment was declined by payment gateway: insufficient funds
	at com.company.service.Service.process(Service.java:183)"
2026-02-17T05:09:16.661Z,payment-service,ERROR,Payment was declined by payment gateway: insufficient funds,com.company.paymentservice.Service,dcc78401db38cd7ed6a7f6fc029bfe3a,production,PaymentDeclinedException,Payment was declined by payment gateway: insufficient funds,"PaymentDeclinedException: Payment was declined by payment gateway: insufficient funds
	at com.company.service.Service.process(Service.java:200)"
2026-02-17T05:09:40.229Z,payment-service,ERROR,Payment was declined by payment gateway: insufficient funds,com.company.paymentservice.Service,89f248edf18b36789088d1c5937f7540,production,PaymentDeclinedException,Payment was declined by payment gateway: insufficient funds,"PaymentDeclinedException: Payment was declined by payment gateway: insufficient funds
	at com.company.service.Service.process(Service.java:111)"
2026-02-17T05:09:44.856Z,payment-service,INFO,Payment initiated,com.company.paymentservice.Service,c5b6c0d8ba0eeb7eebc9ade706b1aaa2,production,,,
2026-02-17T05:10:10.140Z,payment-service,ERROR,Connection refused to payment-gateway,com.company.paymentservice.Service,8aad294acda7c205c800eca84e274a11,production,ConnectionRefusedException,Connection refused to payment-gateway,"ConnectionRefusedException: Connection refused to payment-gateway
	at com.company.service.Service.process(Service.java:112)"
2026-02-17T05:10:05.781Z,payment-service,INFO,User session started,com.company.paymentservice.Service,43bad995cd6da5bc1817f4d107da28d0,production,,,
2026-02-17T05:09:57.423Z,payment-service,INFO,Order created,com.company.paymentservice.Service,4a3615954b3074601363cf18ac119fb1,production,,,
2026-02-17T05:09:43.188Z,payment-service,FATAL,External service payment-gateway is unavailable,com.company.paymentservice.Service,2018f3d3211578b244684e0d9050c459,production,ServiceUnavailableException,External service payment-gateway is unavailable,"ServiceUnavailableException: External service payment-gateway is unavailable
	at com.company.service.Service.process(Service.java:119)"
2026-02-17T05:10:14.054Z,payment-service,ERROR,Payment was declined by payment gateway: insufficient funds,com.company.paymentservice.Service,92187478caf103682ad26d06e73068f5,production,PaymentDeclinedException,Payment was declined by payment gateway: insufficient funds,"PaymentDeclinedException: Payment was declined by payment gateway: insufficient funds
	at com.company.service.Service.process(Service.java:152)"
2026-02-17T05:10:27.237Z,payment-service,INFO,User session started,com.company.paymentservice.Service,350d9cd102b863dbd84ee867ea7ce6df,production,,,
2026-02-17T05:11:00.958Z,payment-service,INFO,Order created,com.company.paymentservice.Service,1d328775376aeb0eb29cbd6c1f95e81c,production,,,
2026-02-17T05:11:05.597Z,payment-service,ERROR,External service payment-gateway is unavailable,com.company.paymentservice.Service,d8408c5ac44ed5e2f2b777ee2cabad60,production,ServiceUnavailableException,External service payment-gateway is unavailable,"ServiceUnavailableException: External service payment-gateway is unavailable
	at com.company.service.Service.process(Service.java:78)"
2026-02-17T05:10:24.287Z,payment-service,INFO,Order created,com.company.paymentservice.Service,935206840078441d4c2373c6c9b83b7b,production,,,
2026-02-17T05:10:48.258Z,payment-service,INFO,User session started,com.company.paymentservice.Service,be6b43c4cfb60896daa2dab2bdc5fce7,production,,,
2026-02-17T05:11:07.700Z,payment-service,ERROR,Connection refused to payment-gateway,com.company.paymentservice.Service,f0a788a89fcffd9fb9229b87e0b5b20f,production,ConnectionRefusedException,Connection refused to payment-gateway,"ConnectionRefusedException: Connection refused to payment-gateway
	at com.company.service.Service.process(Service.java:183)"
2026-02-17T05:10:51.274Z,payment-service,ERROR,External service payment-gateway is unavailable,com.company.paymentservice.Service,4ee08bfe3f30a16e8fb00870cc202875,production,ServiceUnavailableException,External service payment-gateway is unavailable,"ServiceUnavailableException: External service payment-gateway is unavailable
	at com.company.service.Service.process(Service.java:169)"
2026-02-17T05:11:40.639Z,payment-service,ERROR,Connection refused to payment-gateway,com.company.paymentservice.Service,45801c813719cb3bdfe956f80efd6c29,production,ConnectionRefusedException,Connection refused to payment-gateway,"ConnectionRefusedException: Connection refused to payment-gateway
	at com.company.service.Service.process(Service.java:158)"
2026-02-17T05:11:03.205Z,payment-service,INFO,Request processed successfully,com.company.paymentservice.Service,8baebf9f329f35e67f1d702a0150bd53,production,,,
2026-02-17T05:11:56.547Z,payment-service,INFO,Health check passed,com.company.paymentservice.Service,6684deff38589bbcfd10fc2d2c0f6ea7,production,,,
2026-02-17T05:11:25.026Z,payment-service,ERROR,Payment was declined by payment gateway: insufficient funds,com.company.paymentservice.Service,7f4a1e21faecf8f30bf7e846898223db,production,PaymentDeclinedException,Payment was declined by payment gateway: insufficient funds,"PaymentDeclinedException: Payment was declined by payment gateway: insufficient funds
	at com.company.service.Service.process(Service.java:185)"
2026-02-17T05:11:26.819Z,payment-service,INFO,User session started,com.company.paymentservice.Service,b59d93c07183669ad4b2730180177365,production,,,
2026-02-17T05:11:36.593Z,payment-service,ERROR,Connection to payment-gateway timed out after 30s,com.company.paymentservice.Service,c2239d6616d366fadd40cf5347487d14,production,SocketTimeoutException,Connection to payment-gateway timed out after 30s,"SocketTimeoutException: Connection to payment-gateway timed out after 30s
	at com.company.service.Service.process(Service.java:121)"
2026-02-17T05:12:25.300Z,payment-service,INFO,Payment initiated,com.company.paymentservice.Service,b3843a2eb1051100751aa3b308ad724d,production,,,
2026-02-17T05:12:24.646Z,payment-service,ERROR,Connection refused to payment-gateway,com.company.paymentservice.Service,a1ddce180bdd4083bd146f0b6af26a77,production,ConnectionRefusedException,Connection refused to payment-gateway,"ConnectionRefusedException: Connection refused to payment-gateway
	at com.company.service.Service.process(Service.java:160)"
2026-02-17T05:12:27.689Z,payment-service,ERROR,Connection to payment-gateway timed out after 30s,com.company.paymentservice.Service,a504ac9957c0a2b63344ddbf78840df0,production,SocketTimeoutException,Connection to payment-gateway timed out after 30s,"SocketTimeoutException: Connection to payment-gateway timed out after 30s
	at com.company.service.Service.process(Service.java:194)"
2026-02-17T05:11:59.007Z,payment-service,ERROR,Payment was declined by payment gateway: insufficient funds,com.company.paymentservice.Service,df274f196f67636d6304a05f58f108eb,production,PaymentDeclinedException,Payment was declined by payment gateway: insufficient funds,"PaymentDeclinedException: Payment was declined by payment gateway: insufficient funds
	at com.company.service.Service.process(Service.java:95)"
2026-02-17T05:12:05.296Z,payment-service,INFO,Request processed successfully,com.company.paymentservice.Service,70cf2d7cffe2d14b43d9e5f88261fb70,production,,,
2026-02-17T05:12:33.636Z,payment-service,INFO,Order created,com.company.paymentservice.Service,5612ae331a3a9631ea77522d76fbc923,production,,,
2026-02-17T05:12:19.205Z,payment-service,ERROR,Connection to payment-gateway timed out after 30s,com.company.paymentservice.Service,73f6037a0d774039dfe327f64a320b48,production,SocketTimeoutException,Connection to payment-gateway timed out after 30s,"SocketTimeoutException: Connection to payment-gateway timed out after 30s
	at com.company.service.Service.process(Service.java:127)"
2026-02-17T05:12:30.565Z,payment-service,INFO,Health check passed,com.company.paymentservice.Service,590522ff3bef6ad425f3bc508bb9a657,production,,,
2026-02-17T05:13:01.487Z,payment-service,ERROR,Payment was declined by payment gateway: insufficient funds,com.company.paymentservice.Service,82b76d94ab6bef77e277f69ed95791d7,production,PaymentDeclinedException,Payment was declined by payment gateway: insufficient funds,"PaymentDeclinedException: Payment was declined by payment gateway: insufficient funds
	at com.company.service.Service.process(Service.java:170)"
2026-02-17T05:12:41.117Z,payment-service,INFO,Payment initiated,com.company.paymentservice.Service,e2ec7c40fdbe2c5d0e582018885ef5c0,production,,,
2026-02-17T05:13:10.528Z,payment-service,INFO,Health check passed,com.company.paymentservice.Service,778d5c8248bbdfd146f44a1560aea4de,production,,,
2026-02-17T05:13:24.968Z,payment-service,ERROR,Connection to payment-gateway timed out after 30s,com.company.paymentservice.Service,bde56c6b7437b4f81c6c20e00858b41b,production,SocketTimeoutException,Connection to payment-gateway timed out after 30s,"SocketTimeoutException: Connection to payment-gateway timed out after 30s
	at com.company.service.Service.process(Service.java:162)"
2026-02-17T05:13:48.230Z,payment-service,INFO,Request processed successfully,com.company.paymentservice.Service,0ea10bb73a35ef667595907245bcaf92,production,,,
2026-02-17T05:13:16.972Z,payment-service,INFO,Health check passed,com.company.paymentservice.Service,30879d6343bdb55f07a7ea2f5028f747,production,,,
2026-02-17T05:13:15.794Z,payment-service,INFO,Health check passed,com.company.paymentservice.Service,4fe869f4705ac4b6a052678642c0c7b6,production,,,
2026-02-17T05:13:34.460Z,payment-service,ERROR,Connection refused to payment-gateway,com.company.paymentservice.Service,935dfd0302f2f211ecbdd7b50dc5509d,production,ConnectionRefusedException,Connection refused to payment-gateway,"ConnectionRefusedException: Connection refused to payment-gateway
	at com.company.service.Service.process(Service.java:139)"
2026-02-17T05:13:35.626Z,payment-service,INFO,Order created,com.company.paymentservice.Service,62291c9465c717c7db9f116a6275a4bf,production,,,
2026-02-17T05:13:32.588Z,payment-service,ERROR,Connection refused to payment-gateway,com.company.paymentservice.Service,3768ef06f15adc51a9aabdb38922a257,production,ConnectionRefusedException,Connection refused to payment-gateway,"ConnectionRefusedException: Connection refused to payment-gateway
	at com.company.service.Service.process(Service.java:67)"
2026-02-17T05:14:09.037Z,payment-service,ERROR,External service payment-gateway is unavailable,com.company.paymentservice.Service,a2832ec87a7fdfda35d2eaacd7bd86f1,production,ServiceUnavailableException,External service payment-gateway is unavailable,"ServiceUnavailableException: External service payment-gateway is unavailable
	at com.company.service.Service.process(Service.java:153)"
2026-02-17T05:14:30.142Z,payment-service,INFO,Request processed successfully,com.company.paymentservice.Service,f77b63e83a7c701b5bfe19f7eb1b460b,production,,,
2026-02-17T05:14:18.111Z,payment-service,ERROR,Connection refused to payment-gateway,com.company.paymentservice.Service,bc2e92888fe28b64d0218598288460c2,production,ConnectionRefusedException,Connection refused to payment-gateway,"ConnectionRefusedException: Connection refused to payment-gateway
	at com.company.service.Service.process(Service.java:159)"
2026-02-17T05:14:31.577Z,payment-service,ERROR,Connection to payment-gateway timed out after 30s,com.company.paymentservice.Service,dc1ed58bb2717c8ff3ba06151a4825ef,production,SocketTimeoutException,Connection to payment-gateway timed out after 30s,"SocketTimeoutException: Connection to payment-gateway timed out after 30s
	at com.company.service.Service.process(Service.java:97)"
2026-02-17T05:14:33.695Z,payment-service,INFO,User session started,com.company.paymentservice.Service,eb984c5b0bf84590928dc287115a6d87,production,,,
2026-02-17T05:14:25.223Z,payment-service,INFO,Request processed successfully,com.company.paymentservice.Service,f993ba583d0f246ee7a073ff4c1640c9,production,,,
2026-02-17T05:15:19.226Z,payment-service,ERROR,Connection refused to payment-gateway,com.company.paymentservice.Service,4b11529c15f10304867f72953c2a1205,production,ConnectionRefusedException,Connection refused to payment-gateway,"ConnectionRefusedException: Connection refused to payment-gateway
	at com.company.service.Service.process(Service.java:120)"
2026-02-17T05:14:57.471Z,payment-service,INFO,Request processed successfully,com.company.paymentservice.Service,dec45504484f6874e1fef375ddbea736,production,,,
2026-02-17T05:14:59.938Z,payment-service,INFO,User session started,com.company.paymentservice.Service,10f64c9d7e85810bef21fdd425647a05,production,,,
2026-02-17T05:15:29.051Z,payment-service,INFO,Request processed successfully,com.company.paymentservice.Service,2743ff4f1934d4c8f5b89f62f1e2d7a7,production,,,
2026-02-17T05:14:54.105Z,payment-service,ERROR,Connection to payment-gateway timed out after 30s,com.company.paymentservice.Service,96dd86825ee14c6abd7b2f3aa5f9fe29,production,SocketTimeoutException,Connection to payment-gateway timed out after 30s,"SocketTimeoutException: Connection to payment-gateway timed out after 30s
	at com.company.service.Service.process(Service.java:77)"
2026-02-17T05:15:38.867Z,payment-service,ERROR,Payment was declined by payment gateway: insufficient funds,com.company.paymentservice.Service,082a110174d48edae941cd69e2542711,production,PaymentDeclinedException,Payment was declined by payment gateway: insufficient funds,"PaymentDeclinedException: Payment was declined by payment gateway: insufficient funds
	at com.company.service.Service.process(Service.java:109)"
2026-02-17T05:15:44.146Z,payment-service,INFO,User session started,com.company.paymentservice.Service,dde71711638b75d4d042032471250528,production,,,
2026-02-17T05:15:52.140Z,payment-service,INFO,Payment initiated,com.company.paymentservice.Service,e757d42859bfa3c817948cabf4f19676,production,,,
2026-02-17T05:15:37.390Z,payment-service,ERROR,Connection to payment-gateway timed out after 30s,com.company.paymentservice.Service,f4430e5dcf1e9e78666c7846d79dc902,production,SocketTimeoutException,Connection to payment-gateway timed out after 30s,"SocketTimeoutException: Connection to payment-gateway timed out after 30s
	at com.company.service.Service.process(Service.java:185)"
2026-02-17T05:15:49.672Z,payment-service,ERROR,Connection refused to payment-gateway,com.company.paymentservice.Service,0ee398f1afc40ac67938efacb0def68e,production,ConnectionRefusedException,Connection refused to payment-gateway,"ConnectionRefusedException: Connection refused to payment-gateway
	at com.company.service.Service.process(Service.java:185)"
2026-02-17T05:16:20.402Z,payment-service,INFO,Health check passed,com.company.paymentservice.Service,eab3f9a9ba82c85b72d18e7a0fd9cb8a,production,,,
2026-02-17T05:15:52.773Z,payment-service,INFO,Payment initiated,com.company.paymentservice.Service,a06cae42b60f4062e1d5dff240e47ed1,production,,,
2026-02-17T05:15:59.701Z,payment-service,ERROR,Connection to payment-gateway timed out after 30s,com.company.paymentservice.Service,1edee3a835c3de725ec1dc939c48ccc9,production,SocketTimeoutException,Connection to payment-gateway timed out after 30s,"SocketTimeoutException: Connection to payment-gateway timed out after 30s
	at com.company.service.Service.process(Service.java:196)"
2026-02-17T05:16:26.986Z,payment-service,ERROR,Connection refused to payment-gateway,com.company.paymentservice.Service,448c02b3e4e5546b039c6a38958eed43,production,ConnectionRefusedException,Connection refused to payment-gateway,"ConnectionRefusedException: Connection refused to payment-gateway
	at com.company.service.Service.process(Service.java:55)"
2026-02-17T05:17:01.882Z,payment-service,FATAL,Connection refused to payment-gateway,com.company.paymentservice.Service,551241ea11dc6023bfb453510518a1d6,production,ConnectionRefusedException,Connection refused to payment-gateway,"ConnectionRefusedException: Connection refused to payment-gateway
	at com.company.service.Service.process(Service.java:115)"
2026-02-17T05:16:55.492Z,payment-service,INFO,Request processed successfully,com.company.paymentservice.Service,367f7f5ba7a5bd176f2f9ce684189a3f,production,,,
2026-02-17T05:17:14.242Z,payment-service,INFO,Health check passed,com.company.paymentservice.Service,628a0e90cd861d1085fe0add54deee74,production,,,
2026-02-17T05:16:52.692Z,payment-service,ERROR,Connection refused to payment-gateway,com.company.paymentservice.Service,98d2e56224ba935347cf58a2c6f6694a,production,ConnectionRefusedException,Connection refused to payment-gateway,"ConnectionRefusedException: Connection refused to payment-gateway
	at com.company.service.Service.process(Service.java:67)"
2026-02-17T05:17:13.217Z,payment-service,ERROR,External service payment-gateway is unavailable,com.company.paymentservice.Service,1858b28b007ba4894fe0f67e04fc43ba,production,ServiceUnavailableException,External service payment-gateway is unavailable,"ServiceUnavailableException: External service payment-gateway is unavailable
	at com.company.service.Service.process(Service.java:124)"
2026-02-17T05:16:43.131Z,payment-service,INFO,Payment initiated,com.company.paymentservice.Service,63fe30cbb7f9d9cc2fec5a1b99a70e2b,production,,,
2026-02-17T05:17:24.632Z,payment-service,ERROR,Payment was declined by payment gateway: insufficient funds,com.company.paymentservice.Service,7e762db3cce4401210fb5a61b690cbc3,production,PaymentDeclinedException,Payment was declined by payment gateway: insufficient funds,"PaymentDeclinedException: Payment was declined by payment gateway: insufficient funds
	at com.company.service.Service.process(Service.java:140)"
2026-02-17T05:17:37.921Z,payment-service,INFO,Order created,com.company.paymentservice.Service,7f2a52668b7d23b87594c76fa820b1f5,production,,,
2026-02-17T05:17:13.937Z,payment-service,ERROR,Connection refused to payment-gateway,com.company.paymentservice.Service,2bdc7760809dc2e976d8e41ab3936e59,production,ConnectionRefusedException,Connection refused to payment-gateway,"ConnectionRefusedException: Connection refused to payment-gateway
	at com.company.service.Service.process(Service.java:154)"
2026-02-17T05:17:43.899Z,payment-service,ERROR,Connection refused to payment-gateway,com.company.paymentservice.Service,059100f7b518f65ec89e7567ea8fcefc,production,ConnectionRefusedException,Connection refused to payment-gateway,"ConnectionRefusedException: Connection refused to payment-gateway
	at com.company.service.Service.process(Service.java:169)"
2026-02-17T05:18:04.736Z,payment-service,ERROR,Payment was declined by payment gateway: insufficient funds,com.company.paymentservice.Service,4709ea8274fba1e90181a2c32f2fe656,production,PaymentDeclinedException,Payment was declined by payment gateway: insufficient funds,"PaymentDeclinedException: Payment was declined by payment gateway: insufficient funds
	at com.company.service.Service.process(Service.java:131)"
2026-02-17T05:17:50.581Z,payment-service,INFO,Health check passed,com.company.paymentservice.Service,0f08cfc02e11baf6af08387455b85bbb,production,,,
2026-02-17T05:18:14.994Z,payment-service,ERROR,Payment was declined by payment gateway: insufficient funds,com.company.paymentservice.Service,82c996e869215eab701b9c3ae04bb044,production,PaymentDeclinedException,Payment was declined by payment gateway: insufficient funds,"PaymentDeclinedException: Payment was declined by payment gateway: insufficient funds
	at com.company.service.Service.process(Service.java:95)"
2026-02-17T05:18:20.811Z,payment-service,INFO,User session started,com.company.paymentservice.Service,d2c79033cdc56fc764efe62742efd9bf,production,,,
2026-02-17T05:18:43.063Z,payment-service,INFO,Payment initiated,com.company.paymentservice.Service,aa5e5134a4da2ff13b488922079ecbec,production,,,
2026-02-17T05:17:59.155Z,payment-service,ERROR,Connection refused to payment-gateway,com.company.paymentservice.Service,2ed51bd1330cdd56353be955f79ef73c,production,ConnectionRefusedException,Connection refused to payment-gateway,"ConnectionRefusedException: Connection refused to payment-gateway
	at com.company.service.Service.process(Service.java:192)"
2026-02-17T05:18:31.578Z,payment-service,ERROR,Payment was declined by payment gateway: insufficient funds,com.company.paymentservice.Service,a7e66bd2b45fac443f838c57abb71b70,production,PaymentDeclinedException,Payment was declined by payment gateway: insufficient funds,"PaymentDeclinedException: Payment was declined by payment gateway: insufficient funds
	at com.company.service.Service.process(Service.java:65)"
